label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,variant,shuffle_iter
signed_mag_tail_hard_reference:gene_shuffle_0002:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.20411146095644994,-0.31615383148079046,-0.08479836932050595,-0.2693320926919138,0.3146997929606625,signed_mag_tail_hard_reference,2
signed_mag_tail_hard_reference:gene_shuffle_0003:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.24546221786095163,-0.20825986400818977,0.038832587320966915,0.014601061053314282,0.48757763975155277,signed_mag_tail_hard_reference,3
signed_mag_tail_hard_reference:gene_shuffle_0004:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2597812337891581,0.23478845572542906,0.4201490764021522,0.4306996330508949,0.6459627329192547,signed_mag_tail_hard_reference,4
signed_mag_tail_hard_reference:gene_shuffle_0005:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.388493015212218,0.3149375249699047,0.23869970358931936,0.2432589936997011,0.6304347826086957,signed_mag_tail_hard_reference,5
signed_mag_tail_hard_reference:gene_shuffle_0006:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13475094748717836,-0.20055329686295464,0.1383277880000788,0.055766156254798686,0.4886128364389234,signed_mag_tail_hard_reference,6
signed_mag_tail_hard_reference:gene_shuffle_0007:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.17278505094886026,-0.29179636919091845,-0.18943930178423404,-0.3556115035508502,0.3022774327122153,signed_mag_tail_hard_reference,7
signed_mag_tail_hard_reference:gene_shuffle_0008:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.22723077396583805,-0.2763411526921575,-0.24897361432855564,-0.31863508941324087,0.35610766045548653,signed_mag_tail_hard_reference,8
signed_mag_tail_hard_reference:gene_shuffle_0009:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13937497215463046,-0.1500625171050469,-0.30433811007359923,-0.35397409015485404,0.34886128364389235,signed_mag_tail_hard_reference,9
signed_mag_tail_hard_reference:gene_shuffle_0010:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.009544817594781853,0.014189667516521268,-0.025890715483178603,-0.06455298186395707,0.4254658385093168,signed_mag_tail_hard_reference,10
signed_mag_tail_hard_reference:gene_shuffle_0011:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.0652696376997512,-0.03092344672579899,0.1784383444062049,0.26180126174346935,0.5766045548654244,signed_mag_tail_hard_reference,11
