tissue,dataset_name,platform,expected_sender_cell_types,module_id,pathway,tier,evidence_status,expected_receiver_cell_types,training_coupling,training_gating,training_pattern_magnitude,training_status,corr_above_null,within_stratum_support,manual_review_required,source_experiment,source_manual_review_required,source_module_id,biobench_v2_action,included_in_clean,biobench_v2_notes
head_neck,tissue::head_neck,combined_cells_v13,epithelial;tumor;fibroblast,canonical_wnt_ligands,WNT,ALL,training_ok,epithelial;tumor;fibroblast,0.5961538461538461,0.6412830857438329,1.237436931897679,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,wnt_ligands,split_wnt_canonical_review_noncanonical,true,Canonical-favoring WNT ligands retained for WNT/PROGENy readout.
head_neck,tissue::head_neck,combined_cells_v13,epithelial;tumor;fibroblast,noncanonical_wnt_ligands,WNT,ALL,training_ok,epithelial;tumor;fibroblast,0.5961538461538461,0.6412830857438329,1.237436931897679,OK,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,wnt_ligands,split_wnt_canonical_review_noncanonical,false,Noncanonical WNT rows retained only for audit manifest.
head_neck,tissue::head_neck,combined_cells_v13,epithelial;tumor;fibroblast,context_dependent_wnt_ligands,WNT,ALL,training_ok,epithelial;tumor;fibroblast,0.5961538461538461,0.6412830857438329,1.237436931897679,OK,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,wnt_ligands,split_wnt_canonical_review_noncanonical,false,Context-dependent WNT rows retained only for audit manifest.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;fibroblast,egfr_ligands,EGFR,ALL,training_underpowered,epithelial;tumor,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,egfr_erbb_ligands,split_egfr_erbb,true,Split classical EGFR ligands from neuregulins.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;fibroblast,neuregulin_erbb_ligands,EGFR,ALL,training_underpowered,epithelial;tumor,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,egfr_erbb_ligands,split_egfr_erbb,true,Neuregulins retained as ERBB-axis rows.
heart,tissue::heart,combined_cells_v13,myeloid;tcell;bcell_plasma,il10_immune,JAK-STAT,ALL,training_underpowered,tcell;myeloid,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,il10_family,split_il10_family,true,IL10 immune receptor axis.
heart,tissue::heart,combined_cells_v13,myeloid;epithelial;tumor;fibroblast,il20_24_epithelial_stromal,JAK-STAT,ALL,training_underpowered,epithelial;tumor;fibroblast,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,il10_family,split_il10_family,true,IL19/20/24 epithelial-stromal receptor axis.
heart,tissue::heart,combined_cells_v13,tcell;myeloid,il22_epithelial,JAK-STAT,ALL,training_underpowered,epithelial;tumor,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,il10_family,split_il10_family,true,IL22RA1-restricted epithelial receiver logic; IL22RA2 is decoy-only.
heart,tissue::heart,combined_cells_v13,tcell;myeloid,il26_context_specific,JAK-STAT,ALL,training_underpowered,epithelial;tumor;myeloid,,,,UNDERPOWERED,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,il10_family,split_il10_family_review,false,IL26 retained only in unfiltered audit rows.
heart,tissue::heart,combined_cells_v13,tcell;myeloid,il2_common_gamma_chain,JAK-STAT,ALL,training_ok,tcell;myeloid,-0.2790927595231172,0.0086123943812795,0.28770515390439666,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il2_family,tighten_sender_context,true,Removed broad fibroblast sender assignment.
heart,tissue::heart,combined_cells_v13,myeloid;fibroblast;epithelial;tumor,il6_gp130_family,JAK-STAT,ALL,training_underpowered,epithelial;tumor;myeloid;tcell,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,il6_family,split_il6_gp130_il31,true,gp130 cytokine row with CRLF1 retained for CLCF1.
heart,tissue::heart,combined_cells_v13,myeloid;fibroblast;epithelial;tumor,il31_osmr_ligand,JAK-STAT,ALL,training_underpowered,epithelial;tumor;myeloid;tcell,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,il6_family,split_il6_gp130_il31,true,IL31 split onto IL31RA/OSMR rather than generic IL6ST biology.
heart,tissue::heart,combined_cells_v13,tcell;myeloid;epithelial;tumor,type_i_interferons,JAK-STAT,ALL,training_underpowered,epithelial;tumor;tcell;myeloid,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,interferons,split_interferon_types,true,Type I IFN receptor axis.
heart,tissue::heart,combined_cells_v13,tcell;myeloid;epithelial;tumor,type_ii_interferon,JAK-STAT,ALL,training_underpowered,epithelial;tumor;tcell;myeloid,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,interferons,split_interferon_types,true,Type II IFN receptor axis.
heart,tissue::heart,combined_cells_v13,tcell;myeloid;epithelial;tumor,type_iii_interferons,JAK-STAT,ALL,training_underpowered,epithelial;tumor;tcell;myeloid,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,interferons,split_interferon_types,true,Type III IFN receptor axis.
heart,tissue::heart,combined_cells_v13,myeloid;fibroblast;epithelial;tumor;endothelial;pericyte,tgfb_ligands,TGFb,ALL,training_ok,fibroblast;epithelial;tumor;myeloid,,,,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,tgfb_ligands,keep_minor_annotation_edit,true,Kept; TGFBR3 treated as accessory co-receptor.
heart,tissue::heart,combined_cells_v13,myeloid;tcell,tnf_lta_tnfr1_2,TNFa,ALL,training_underpowered,tcell;myeloid;endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,tnf_ligands,split_tnf_lymphotoxin,true,TNF/LTA homotrimer through TNFR1/2.
heart,tissue::heart,combined_cells_v13,myeloid;tcell,lymphotoxin_light_ltbr_hvem,TNFa,ALL,training_underpowered,tcell;myeloid;endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,tnf_ligands,split_tnf_lymphotoxin,true,LTB/LTBR and LIGHT/HVEM separated from TNFR1/2.
heart,tissue::heart,combined_cells_v13,tcell;myeloid,trail_death_receptor,Trail,ALL,training_underpowered,epithelial;tumor,,,,UNDERPOWERED,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,trail_fas_ligands,split_death_receptors_review,false,Valid pair but PROGENy Trail readout is context-review.
heart,tissue::heart,combined_cells_v13,tcell;myeloid,fas_death_receptor,Trail,ALL,training_underpowered,epithelial;tumor,,,,UNDERPOWERED,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,trail_fas_ligands,split_death_receptors_review,false,Valid pair but PROGENy Trail readout is context-review.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;myeloid;fibroblast;pericyte,vegfa_vegfr2_axis,VEGF,ALL,training_underpowered,endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,vegf_ligands,split_vegf_axes_tighten_receivers,true,VEGFA VEGFR2/1 axis; endothelial receivers only.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;myeloid;fibroblast;pericyte,vegfb_pgf_vegfr1_axis,VEGF,ALL,training_underpowered,endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,vegf_ligands,split_vegf_axes_tighten_receivers,true,VEGFR1-skewed VEGFB/PGF axis; endothelial receivers only.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;myeloid;fibroblast;pericyte,vegfc_vegfd_vegfr3_axis,VEGF,ALL,training_underpowered,endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,vegf_ligands,split_vegf_axes_tighten_receivers,true,VEGFR3/KDR VEGFC-D axis; endothelial receivers only.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;fibroblast,canonical_wnt_ligands,WNT,ALL,training_underpowered,epithelial;tumor;fibroblast,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,wnt_ligands,split_wnt_canonical_review_noncanonical,true,Canonical-favoring WNT ligands retained for WNT/PROGENy readout.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;fibroblast,noncanonical_wnt_ligands,WNT,ALL,training_underpowered,epithelial;tumor;fibroblast,,,,UNDERPOWERED,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,wnt_ligands,split_wnt_canonical_review_noncanonical,false,Noncanonical WNT rows retained only for audit manifest.
heart,tissue::heart,combined_cells_v13,epithelial;tumor;fibroblast,context_dependent_wnt_ligands,WNT,ALL,training_underpowered,epithelial;tumor;fibroblast,,,,UNDERPOWERED,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,wnt_ligands,split_wnt_canonical_review_noncanonical,false,Context-dependent WNT rows retained only for audit manifest.
ileum,tissue::ileum,combined_cells_v13,epithelial;tumor;fibroblast,egfr_ligands,EGFR,ALL,training_unavailable,epithelial;tumor,,,,UNAVAILABLE,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,egfr_erbb_ligands,split_egfr_erbb,true,Split classical EGFR ligands from neuregulins.
ileum,tissue::ileum,combined_cells_v13,epithelial;tumor;fibroblast,neuregulin_erbb_ligands,EGFR,ALL,training_unavailable,epithelial;tumor,,,,UNAVAILABLE,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,egfr_erbb_ligands,split_egfr_erbb,true,Neuregulins retained as ERBB-axis rows.
ileum,tissue::ileum,combined_cells_v13,myeloid;tcell;bcell_plasma,il10_immune,JAK-STAT,ALL,training_ok,tcell;myeloid,-0.0040619645940213,0.0143420313451748,0.018403995939196102,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il10_family,split_il10_family,true,IL10 immune receptor axis.
ileum,tissue::ileum,combined_cells_v13,myeloid;epithelial;tumor;fibroblast,il20_24_epithelial_stromal,JAK-STAT,ALL,training_ok,epithelial;tumor;fibroblast,-0.0040619645940213,0.0143420313451748,0.018403995939196102,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il10_family,split_il10_family,true,IL19/20/24 epithelial-stromal receptor axis.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid,il22_epithelial,JAK-STAT,ALL,training_ok,epithelial;tumor,-0.0040619645940213,0.0143420313451748,0.018403995939196102,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il10_family,split_il10_family,true,IL22RA1-restricted epithelial receiver logic; IL22RA2 is decoy-only.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid,il26_context_specific,JAK-STAT,ALL,training_ok,epithelial;tumor;myeloid,-0.0040619645940213,0.0143420313451748,0.018403995939196102,OK,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il10_family,split_il10_family_review,false,IL26 retained only in unfiltered audit rows.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid,il2_common_gamma_chain,JAK-STAT,ALL,training_ok,tcell;myeloid,0.0091464389460195,-0.0104854403803901,0.0196318793264096,OK,True,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il2_family,tighten_sender_context,true,Removed broad fibroblast sender assignment.
ileum,tissue::ileum,combined_cells_v13,myeloid;fibroblast;epithelial;tumor,il6_gp130_family,JAK-STAT,ALL,training_ok,epithelial;tumor;myeloid;tcell,,,,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il6_family,split_il6_gp130_il31,true,gp130 cytokine row with CRLF1 retained for CLCF1.
ileum,tissue::ileum,combined_cells_v13,myeloid;fibroblast;epithelial;tumor,il31_osmr_ligand,JAK-STAT,ALL,training_ok,epithelial;tumor;myeloid;tcell,,,,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,il6_family,split_il6_gp130_il31,true,IL31 split onto IL31RA/OSMR rather than generic IL6ST biology.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid;epithelial;tumor,type_i_interferons,JAK-STAT,ALL,training_ok,epithelial;tumor;tcell;myeloid,-0.0095302156215451,0.0265623833327334,0.0360925989542785,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,interferons,split_interferon_types,true,Type I IFN receptor axis.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid;epithelial;tumor,type_ii_interferon,JAK-STAT,ALL,training_ok,epithelial;tumor;tcell;myeloid,-0.0095302156215451,0.0265623833327334,0.0360925989542785,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,interferons,split_interferon_types,true,Type II IFN receptor axis.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid;epithelial;tumor,type_iii_interferons,JAK-STAT,ALL,training_ok,epithelial;tumor;tcell;myeloid,-0.0095302156215451,0.0265623833327334,0.0360925989542785,OK,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,interferons,split_interferon_types,true,Type III IFN receptor axis.
ileum,tissue::ileum,combined_cells_v13,myeloid;fibroblast;epithelial;tumor;endothelial;pericyte,tgfb_ligands,TGFb,ALL,training_ok,fibroblast;epithelial;tumor;myeloid,0.1008935125212934,0.0137925810546429,0.1146860935759363,OK,True,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,false,tgfb_ligands,keep_minor_annotation_edit,true,Kept; TGFBR3 treated as accessory co-receptor.
ileum,tissue::ileum,combined_cells_v13,myeloid;tcell,tnf_lta_tnfr1_2,TNFa,ALL,training_underpowered,tcell;myeloid;endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,tnf_ligands,split_tnf_lymphotoxin,true,TNF/LTA homotrimer through TNFR1/2.
ileum,tissue::ileum,combined_cells_v13,myeloid;tcell,lymphotoxin_light_ltbr_hvem,TNFa,ALL,training_underpowered,tcell;myeloid;endothelial,,,,UNDERPOWERED,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,tnf_ligands,split_tnf_lymphotoxin,true,LTB/LTBR and LIGHT/HVEM separated from TNFR1/2.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid,trail_death_receptor,Trail,ALL,training_unavailable,epithelial;tumor,,,,UNAVAILABLE,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,trail_fas_ligands,split_death_receptors_review,false,Valid pair but PROGENy Trail readout is context-review.
ileum,tissue::ileum,combined_cells_v13,tcell;myeloid,fas_death_receptor,Trail,ALL,training_unavailable,epithelial;tumor,,,,UNAVAILABLE,False,,true,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,trail_fas_ligands,split_death_receptors_review,false,Valid pair but PROGENy Trail readout is context-review.
ileum,tissue::ileum,combined_cells_v13,epithelial;tumor;myeloid;fibroblast;pericyte,vegfa_vegfr2_axis,VEGF,ALL,training_unavailable,endothelial,,,,UNAVAILABLE,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,vegf_ligands,split_vegf_axes_tighten_receivers,true,VEGFA VEGFR2/1 axis; endothelial receivers only.
ileum,tissue::ileum,combined_cells_v13,epithelial;tumor;myeloid;fibroblast;pericyte,vegfb_pgf_vegfr1_axis,VEGF,ALL,training_unavailable,endothelial,,,,UNAVAILABLE,False,,false,2026-04-30_biobench_module_coupling_combined_tissues;production_biobench_v2_manual_review_20260521,true,vegf_ligands,split_vegf_axes_tighten_receivers,true,VEGFR1-skewed VEGFB/PGF axis; endothelial receivers only.
